,COMPOUND_ID,SOURCES,PCT_IHB_3D7,PCT_INHB_DD2,PCT_INHIB_3D7_PFLDH,pXC50_3D7,SMILES
19311,535723,"TCMDC-125646, 635723 (CHEMBL), COMMERCIAL",93.0,39.0,1.0,5.97364,Cc1nc(c2c3c(sc2n1)CCCC3)N4CCC(CC4)C
19312,535765,"TCMDC-135839, 635765 (CHEMBL)",91.0,87.0,1.0,5.77583,Cc1ccc2c(c1)nc([nH]2)c3cc(cnc3N)c4ccc(cc4)OCc5ccccc5.C(=O)(C(F)(F)F)O
19313,535770,"TCMDC-123901, 635770 (CHEMBL), COMMERCIAL",94.0,49.0,0.0,6.22217,Cc1ccc(cc1)c2c(nnc(n2)SCC(=O)NC)c3ccc(cc3)C
19314,535807,"TCMDC-136085, 635807 (CHEMBL)",85.0,57.0,0.0,6.39491,CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)OC(C)(C)C)/C=N/NC(=O)OC(C)(C)C)NC(=O)c1cc2cccc(c2o1)OC
19315,541456,"TCMDC-139692, 641456 (CHEMBL)",95.0,10.0,4.0,6.01826,c1ccc(cc1)c2[nH]cc(n2)c3nc4cc(cnc4n3CCSCc5c(cccc5Cl)F)C(=O)NCC6COc7ccccc7O6
19316,535931,"TCMDC-136278, 635931 (CHEMBL)",96.0,35.0,1.0,6.04737,Cc1cc(c2ccccc2n1)OCCCN3CCC(CC3)NS(=O)(=O)c4ccc(c(c4)Cl)Cl
19317,535932,"TCMDC-131748, 635932 (CHEMBL)",99.0,1.0,0.0,6.32658,Cc1csc(n1)NC2=NCCN2.Cl
19318,536013,"TCMDC-140277, 636013 (CHEMBL)",99.0,11.0,0.0,6.08914,c1ccc(cc1)CN2CCC(CC2)Oc3ccc(cc3Cl)CN4CC[C@@H](C4)NC(=O)c5ccc(c(c5)Cl)Cl.C(=O)(C(F)(F)F)O
19319,536017,"TCMDC-132947, 636017 (CHEMBL)",100.0,97.0,6.0,6.80813,COC(=O)c1cccc(c1)CNCc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O
19320,536018,"TCMDC-139520, 636018 (CHEMBL)",95.0,0.0,0.0,6.06586,COc1ccc(c(c1)OC)NC(=O)NCC2CCCN(C2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
19321,536056,"TCMDC-141611, 636056 (CHEMBL)",98.0,94.0,1.0,6.06615,Cn1c2c(cnc(n2)NCCCN3CCN(CC3)C)c(n1)c4ccc(c(c4)F)NC(=O)Nc5cc(ccc5F)C(F)(F)F.C(=O)(C(F)(F)F)O
19322,542786,"TCMDC-141133, 642786 (CHEMBL)",93.0,89.0,1.0,6.46226,Cc1cc(on1)c2cccc(c2)C(=O)NC3CCN(CC3)C[C@@H](c4ccnc5c4cc(cc5)OC)O
19323,541519,"TCMDC-132556, 641519 (CHEMBL)",100.0,100.0,0.0,6.8528,c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CN5CCN(CC5)c6ccncc6.C(=O)(C(F)(F)F)O
19324,536177,"TCMDC-142092, 636177 (CHEMBL)",100.0,99.0,0.0,6.13199,CCOc1ccc2c(c1)c(cc(n2)C)NN=Cc3ccccc3F
19325,536178,"TCMDC-139435, 636178 (CHEMBL)",99.0,89.0,0.0,6.20012,CCCC(CNCc1cccc(c1)C)CNc2cc(=O)c3ccccc3[nH]2
19326,536180,"TCMDC-138642, 636180 (CHEMBL)",92.0,75.0,0.0,6.11912,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1O)C(=O)N)O)O)O)C#Cc5ccccn5.Cl
19327,536213,"TCMDC-142108, 636213 (CHEMBL)",100.0,98.0,0.0,6.47222,COc1ccc2c(ccnc2c1)NN=Cc3ccc(cc3)N(=O)=O
19328,536221,"TCMDC-124719, 636221 (CHEMBL), COMMERCIAL",90.0,9.0,0.0,5.9922,Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)c3cccc(c3OC)OC)N(C)C
19329,536257,"TCMDC-139526, 636257 (CHEMBL)",98.0,0.0,0.0,6.31282,CCOC(=O)c1ccc(cc1)NC(=O)NC2CCN(C2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
19330,535659,"TCMDC-135213, 635659 (CHEMBL)",91.0,55.0,0.0,6.01752,CCCCN(Cc1cccc(c1Cl)C(F)(F)F)c2ccc(cc2)C(C(F)(F)F)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
19331,99499,"TCMDC-124277, 199499 (CHEMBL), COMMERCIAL",98.0,90.0,5.0,6.13581,CC(CCCc1ccc(cc1)F)c2cc(c3c(c2)OC(C4=C3CN(CC4)CC#C)(C)C)O
19332,536494,"TCMDC-139553, 636494 (CHEMBL)",99.0,14.0,0.0,6.15485,Cc1ccccc1CNC(=O)Nc2cccc(c2)c3csc(n3)NC(=N)N
19333,541583,"TCMDC-138537, 641583 (CHEMBL)",99.0,98.0,6.0,6.81653,Cn1c(=O)c2c(nnc(n2)c3ccc(cc3)Cl)n(c1=O)CCCC#N
19334,536576,"TCMDC-138790, 636576 (CHEMBL)",99.0,30.0,0.0,6.18605,COc1cccc(c1)c2cc(c(nc2)N)c3[nH]c4cc(ccc4n3)C(F)(F)F.Cl
19335,541618,"TCMDC-139448, 641618 (CHEMBL)",95.0,23.0,1.0,6.14059,c1ccc(cc1)c2c(c(n[nH]2)C3CCN(CC3)CCCCCNC(=O)/C=C/c4ccc(c(c4)Cl)Cl)Br
19336,536612,"TCMDC-140594, 636612 (CHEMBL)",97.0,82.0,0.0,6.23703,CN1CCN(CC1)CCCN(Cc2cccc(c2)c3cccc(c3)CNCCc4ccccc4)C(=O)Nc5ccccc5.C(=O)(C(F)(F)F)O
19337,536772,"TCMDC-133197, 636772 (CHEMBL)",100.0,66.0,0.0,6.64702,c1cc(cc(c1)NC(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F)C#N
19338,536810,"TCMDC-134144, 636810 (CHEMBL)",97.0,97.0,0.0,6.13837,CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)Cl.Cl
19339,536856,"TCMDC-123625, 636856 (CHEMBL), COMMERCIAL",98.0,80.0,5.0,6.15178,c1ccc(c(c1)NC(=O)c2cc(cn(c2=O)c3ccccc3F)C(=O)c4cc(ccc4O)Cl)F
19340,536892,"TCMDC-132563, 636892 (CHEMBL)",100.0,82.0,2.0,6.80717,c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CNCc5ccsc5.C(=O)(C(F)(F)F)O
19341,536303,"TCMDC-137914, 636303 (CHEMBL)",100.0,98.0,2.0,6.68946,c1ccc2c(c1)cc(c3c2cccc3)CNCCCN4CCN(CC4)CCCNCc5cc6ccccc6c7c5cccc7.Cl
19342,542819,"TCMDC-136247, 642819 (CHEMBL)",100.0,19.0,1.0,6.26743,Cc1ccc(cc1)NC(=O)NC2CCN(CC2)CCCCCNC(=O)C3CC3c4ccc(c(c4)Cl)Cl
19343,542107,"TCMDC-137525, 642107 (CHEMBL)",100.0,29.0,0.0,6.28896,c1ccc2cc(ccc2c1)C(=N)NCCc3ccc(c(c3)Cl)Cl.Cl
19344,536466,"TCMDC-124218, 636466 (CHEMBL), COMMERCIAL",93.0,95.0,4.0,6.02531,COc1cc(cc(c1OC)OC)C(=O)N2C(CC(=N2)c3c(c4cc(ccc4[nH]c3=O)Br)c5ccccc5)c6cccc(c6)N(=O)=O
19345,536525,"TCMDC-139215, 636525 (CHEMBL)",94.0,0.0,0.0,5.92637,CN(C)CCCc1cc2c(cc1Cl)CCN2C(=O)Nc3ccc(c4c3cccc4)c5ccncc5
19346,536527,"TCMDC-132939, 636527 (CHEMBL)",100.0,98.0,0.0,6.35819,c1cc(cc(c1)N)CNCc2ccc(cc2)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O
19347,536531,"TCMDC-131410, 636531 (CHEMBL)",91.0,0.0,0.0,5.95343,CN1Cc2cc(ccc2C(C1)c3ccccc3)OCCN(C)C.Cl
19348,536571,"TCMDC-138583, 636571 (CHEMBL)",97.0,66.0,0.0,6.21875,c1ccc(cc1)Oc2ccc(cc2)Nc3ccnc(n3)Nc4ccc(cc4)OCCN5CCCCC5.Cl
19349,542136,"TCMDC-138930, 642136 (CHEMBL)",99.0,80.0,0.0,6.2571,CC(=O)Nc1cccc(c1)C2CCN(CC2)CCOc3ccc(cc3OC)n4cnc5cc(sc5c4=O)c6ccc(cc6)Cl.C(=C\C(=O)O)\C(=O)O
19350,286068,"TCMDC-137312, 386068 (CHEMBL)",100.0,73.0,0.0,8.49485,CCCc1cc2c(n1C(CC)CC)ccc3c2c(nc(n3)N)N
19351,536681,"TCMDC-141700, 636681 (CHEMBL)",97.0,49.0,0.0,6.12296,c1ccc(cc1)c2ccc(cc2)NC(=O)Nc3ccc(cc3)Cn4c(=O)cc(c(n4)Cl)N5CCNCC5.C(=O)(C(F)(F)F)O
19352,524775,"TCMDC-131706, 624775 (CHEMBL)",97.0,0.0,0.0,6.28217,CC(=O)N1Cc2ccccc2C1=O
19353,536718,"TCMDC-139268, 636718 (CHEMBL)",100.0,99.0,0.0,6.80208,CN1CCN(CC1)c2ccnc3c2cc(cc3)NC(=O)Nc4ccc(c(c4)C#N)c5ccncc5
19354,536722,"TCMDC-123639, 636722 (CHEMBL), COMMERCIAL",99.0,49.0,3.0,6.24126,Cc1cccc(c1)Nc2nc3ccccc3c(n2)N.Cl
19355,536725,"TCMDC-137138, 636725 (CHEMBL)",93.0,30.0,2.0,6.16199,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)C(C)CN5CCOCC5
19356,536801,"TCMDC-139996, 636801 (CHEMBL)",94.0,14.0,0.0,6.06212,CN(C1CCN(C1)CCCCCNC(=O)/C=C/c2ccc(c(c2)Cl)Cl)C(=O)/C=C/c3ccccc3OC
19357,536880,"TCMDC-132001, 636880 (CHEMBL)",94.0,98.0,0.0,6.07252,CC(C)c1ccc(cc1)S(=O)(=O)N(C)c2c(c(nc(n2)C(F)(F)F)N(C)S(=O)(=O)c3ccc(cc3)C(C)C)Oc4ccccc4OC
19358,536299,"TCMDC-135412, 636299 (CHEMBL)",98.0,77.0,1.0,6.30451,CCNc1cc(cc(c1)N2CCCCS2(=O)=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNC(C)Cc4cccc(c4)Cl)O.Cl
19359,524778,"TCMDC-125757, 624778 (CHEMBL), COMMERCIAL",82.0,30.0,2.0,5.96933,c1cc(oc1C=CC=C2C(=O)NC(=S)N2)N(=O)=O
19360,537002,"TCMDC-133596, 637002 (CHEMBL)",95.0,90.0,0.0,6.06559,CC(c1ccc(cc1)Cl)C(=O)NC2CCN(C2)c3ccnc(n3)Nc4ccc(cc4)F
19361,537044,"TCMDC-141731, 637044 (CHEMBL)",99.0,92.0,0.0,6.06603,CCOC(=O)CCc1cc(c(c(c1)F)F)OC[C@@H](CNC(C)(C)C(c2ccc3ccccc3c2)O)O.Cl
19362,537085,"TCMDC-131610, 637085 (CHEMBL)",94.0,80.0,0.0,8.49485,CC1(NC(=NC(=N)N1OCCCOc2ccc(cc2)N(=O)=O)N)C.Br
19363,537089,"TCMDC-136608, 637089 (CHEMBL)",93.0,47.0,2.0,5.91188,CN1CCN(CC1)c2ccc(cc2)Nc3nc(c4ccn(c4n3)C5CCC5)N.C(=O)(C(F)(F)F)O
19364,537127,"TCMDC-124741, 637127 (CHEMBL), COMMERCIAL",86.0,91.0,4.0,5.98076,CCCN(Cc1ccc(cc1)C)Cc2cc(=O)c3cc(ccc3[nH]2)Cl
19365,537128,"TCMDC-141629, 637128 (CHEMBL)",94.0,75.0,5.0,6.09288,COCCN1CCC(CC1)N(CC2(CCN(CC2)c3ccc(cc3)C(F)(F)F)O)C(=O)Cn4c5ccccc5c(=O)cc4SCc6cccc(c6F)F
19366,537164,"TCMDC-131649, 637164 (CHEMBL)",95.0,96.0,0.0,8.49485,c1ccc2c(c1)cccc2OCCCON3C(=N)N=C(NC34CCCCC4)N.Br
19367,537168,"TCMDC-141230, 637168 (CHEMBL)",87.0,29.0,0.0,6.06565,COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NCc4cc5c(nc4)SCC(=O)N5)O.C(=O)(C(=O)O)O
19368,537279,"TCMDC-139780, 637279 (CHEMBL)",91.0,47.0,4.0,5.98109,Cc1c(c(c([nH]1)CNCCCNc2cc(=O)c3ccccc3[nH]2)Br)Br
19369,537319,"TCMDC-136223, 637319 (CHEMBL)",97.0,99.0,0.0,6.19826,CS(=O)(=O)c1cccc(c1)c2cc3c(c[nH]c3nc2)c4ccc(cc4)CCC(=O)O
19370,537323,"TCMDC-136001, 637323 (CHEMBL)",96.0,92.0,0.0,5.91603,COCCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)OC(F)(F)F)C(=O)Cn4c5ccccc5c(=O)cc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
19371,537360,"TCMDC-137184, 637360 (CHEMBL)",99.0,98.0,8.0,6.72219,CC(C)C[C@H]([C@H](C)N(C=O)O)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)Nc2nccs2
19372,537441,"TCMDC-138957, 637441 (CHEMBL)",100.0,90.0,0.0,6.54386,CCOC(=O)c1cccc(c1)NC(=O)Nc2cc(nc3c2cccc3)C
19373,541269,"TCMDC-137123, 641269 (CHEMBL)",100.0,61.0,0.0,6.63425,Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)c5csc(n5)NC(=O)C
19374,537521,"TCMDC-136675, 637521 (CHEMBL)",97.0,99.0,0.0,6.0787,COc1ccc(cc1OC)c2cnc3n2nc(cc3)NCc4ccc(cc4)F
19375,542959,"TCMDC-136189, 642959 (CHEMBL)",100.0,100.0,3.0,6.18649,CNC(=O)c1ccc2c(c1)n(c(n2)C3CC3)CC4CCN(CC4)S(=O)(=O)c5cccc(c5)Cl.C(=O)(C(F)(F)F)O
19376,537524,"TCMDC-133518, 637524 (CHEMBL)",100.0,45.0,0.0,6.07628,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4cc(ccc4F)C(F)(F)F
19377,536927,"TCMDC-140156, 636927 (CHEMBL)",96.0,85.0,5.0,5.77709,c1cc(cc(c1)C(F)(F)F)c2cc(ccc2O)C(=O)N3CCCC(C3)c4nc(cs4)C(=O)NC5CCCCC5
19378,537049,"TCMDC-137302, 637049 (CHEMBL)",93.0,16.0,3.0,7.26076,CCN(CC)S(=O)(=O)n1c2ccc3c(c2cn1)c(nc(n3)N)N.Cl
19379,537054,"TCMDC-134020, 637054 (CHEMBL)",95.0,1.0,0.0,6.06242,CCCCc1cc(nc(n1)Nc2ccc(cc2)C)N3CCC(C3)NC(=O)C
19380,537640,"TCMDC-138973, 637640 (CHEMBL)",100.0,14.0,3.0,6.00305,c1ccc2c(c1)c(cc(n2)C=Cc3ccc(cc3)O)N
19381,537642,"TCMDC-138167, 637642 (CHEMBL)",99.0,11.0,0.0,6.30935,C/C=C\1/CN2CC[C@H]1C[C@H]2[C@@H](c3ccnc4c3cc(cc4)O)O
19382,524804,"TCMDC-133992, 624804 (CHEMBL)",100.0,24.0,0.0,6.07152,CCc1cc(nc(n1)Nc2ccc(cc2)C)NCC
19383,537759,"TCMDC-138885, 637759 (CHEMBL)",100.0,100.0,3.0,5.90246,Cc1ccc(cc1Nc2ccnc3c2cc(cc3)C(C)(C)C)O
19502,543150,"TCMDC-139766, 643150 (CHEMBL)",99.0,44.0,0.0,6.10203,COc1cc(ccc1O)/C=C/C(=O)NC2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cccc5
19503,543144,"TCMDC-140205, 643144 (CHEMBL)",92.0,1.0,0.0,5.99976,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=S)Nc5ccc6c(c5)OCCO6
19504,543146,"TCMDC-139191, 643146 (CHEMBL)",97.0,27.0,0.0,6.04724,c1ccc2c(c1)c(c[nH]2)/C=C/C(=O)NC3CCC(CC3)CCN4CCc5ccc(cc5C4)C#N.Cl
19505,543140,"TCMDC-139630, 643140 (CHEMBL)",94.0,86.0,0.0,6.25784,Cc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)/C=C/c5ccc(c(c5)Cl)Cl
19506,543169,"TCMDC-139920, 643169 (CHEMBL)",83.0,5.0,0.0,5.94359,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)C=Cc5cccc(c5Cl)Cl
19630,525421,"TCMDC-131463, 625421 (CHEMBL)",89.0,77.0,0.0,6.05222,CCc1ccc(cc1)CC(C)NCC(c2ccccc2)O.O
19631,525464,"TCMDC-123874, 625464 (CHEMBL), COMMERCIAL",96.0,73.0,0.0,6.07344,COc1ccc(cc1OC)CN2C(C(=O)N(C2=S)Cc3ccccc3)CC(=O)Nc4ccccc4
19632,525466,"TCMDC-140060, 625466 (CHEMBL)",87.0,0.0,0.0,6.06945,CCCCNC(=O)c1c(c2cccc(c2[nH]1)NC(=O)COc3ccccc3)c4cccc(c4)NC(=O)C(CO)N
19633,525504,"TCMDC-138292, 625504 (CHEMBL)",100.0,99.0,1.0,5.97967,c1cc(cc(c1)O)Nc2ccnc3c2ccc(c3)c4ccncc4.Cl
19634,525553,"TCMDC-138628, 625553 (CHEMBL)",86.0,30.0,0.0,5.92959,c1cc(ccc1COc2ccc(cc2Cl)Nc3c4cc(ccc4ncn3)I)F
19635,524998,"TCMDC-132957, 624998 (CHEMBL)",100.0,86.0,3.0,6.54839,Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CNCc5cccc(c5)C(=O)OC.C(=O)(C(F)(F)F)O
19636,524999,"TCMDC-133458, 624999 (CHEMBL)",92.0,17.0,5.0,5.84159,c1ccc(cc1)Nc2nc(cc(n2)Nc3cccc(c3)C#N)C(F)(F)F.C(=O)(C(F)(F)F)O
19637,525006,"TCMDC-140675, 625006 (CHEMBL)",89.0,28.0,0.0,6.04004,COc1ccc2c(n1)c(ccn2)[C@H](CN3CCC(CC3)NCC(=O)Nc4cc(cc(c4)F)F)O.C(=O)(C(=O)O)O
19638,525039,"TCMDC-134886, 625039 (CHEMBL)",100.0,97.0,0.0,6.1852,Cc1cccc(c1)CNc2nc(cc(n2)N[C@@H](Cc3ccccc3)C(=O)NC4CCCC4)C.C(=O)(C(F)(F)F)O
19639,525155,"TCMDC-138633, 625155 (CHEMBL)",97.0,5.0,0.0,6.02236,Cc1c2ccc(cc2[nH]n1)Nc3ccnc(n3)Nc4ccc(cc4)CN5CCOCC5
19640,540835,"TCMDC-124252, 640835 (CHEMBL), COMMERCIAL",90.0,84.0,3.0,6.04923,CCCCOc1ccc(cc1)C(C(CN2CCCCC2)c3ccccc3)O
19641,525277,"TCMDC-140899, 625277 (CHEMBL)",94.0,10.0,0.0,5.98669,CC(C)(CN(C)CC1CCN(CC1)CCOC)c2[nH]c(c(n2)c3ccc(c(c3)O)Cl)c4ccncc4.Cl
19642,525280,"TCMDC-131972, 625280 (CHEMBL)",100.0,69.0,0.0,6.06163,c1ccc(cc1)c2cnc([nH]2)C(=O)NC3CCN(CC3)CCc4c[nH]c5c4cc(cc5)F.C(=O)(C(F)(F)F)O
19643,525284,"TCMDC-132595, 625284 (CHEMBL)",99.0,77.0,0.0,6.18471,CC(C)NCc1ccc(cc1)c2ccc(cc2)NC(=O)c3cccc(c3)C#N.C(=O)(C(F)(F)F)O
19644,525315,"TCMDC-133087, 625315 (CHEMBL)",100.0,83.0,1.0,6.06852,CS(=O)(=O)NCCCNCc1ccc(cc1)c2cccc(c2)c3[nH]c4ccc(cc4n3)C(F)(F)F.C(=O)(C(F)(F)F)O
19646,525317,"TCMDC-124731, 625317 (CHEMBL), COMMERCIAL",88.0,20.0,0.0,5.95956,CCCN1CCN(CC1)CCCNC(=O)c2cc3c(nn(c3s2)C)c4ccc(cc4)Cl
19647,525322,"TCMDC-136093, 625322 (CHEMBL)",94.0,5.0,8.0,6.03612,c1cc(ccc1/C=C/C(=O)NCCCCCN2CCN(CC2)C(=O)Nc3ccc(c(c3)C(F)(F)F)Cl)Cl
19648,525354,"TCMDC-134154, 625354 (CHEMBL)",95.0,87.0,0.0,6.26249,c1ccc(cc1)C(CN)NC(=O)c2ccc(s2)c3c[nH]c4c3cccn4.C(=O)O
19649,541865,"TCMDC-136322, 641865 (CHEMBL)",96.0,94.0,2.0,6.35893,c1cc(cc(c1)NC(=O)c2ccco2)CN3CCN(CC3)C(=O)c4cccc(c4)Cl.C(=O)(C(F)(F)F)O
19650,525389,"TCMDC-138648, 625389 (CHEMBL)",91.0,100.0,0.0,6.83789,CCc1ccc(c(c1)OC(=O)C)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl
19651,525431,"TCMDC-134218, 625431 (CHEMBL)",100.0,76.0,0.0,6.22814,CC[C@H](C)CNC(=O)c1cc(cnc1)c2cccc(c2)CNC3Cc4ccccc4C3.C(=O)(C(F)(F)F)O
19652,525436,"TCMDC-132842, 625436 (CHEMBL)",100.0,97.0,0.0,6.47388,c1ccc2c(c1)[nH]c(n2)c3ccc(s3)c4cccc(c4)CNCCc5ccncc5.C(=O)(C(F)(F)F)O
19653,525473,"TCMDC-132992, 625473 (CHEMBL)",100.0,96.0,0.0,6.12639,c1cc(cc(c1)c2ccc(s2)c3[nH]c4ccc(cc4n3)C(F)(F)F)CN5CCCC5CN.C(=O)(C(F)(F)F)O
19654,525515,"TCMDC-133175, 625515 (CHEMBL)",100.0,52.0,0.0,6.28673,Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4cccc(c4)NC(=O)Nc5ccc(cc5)Cl
19655,525516,"TCMDC-135939, 625516 (CHEMBL)",94.0,2.0,0.0,6.0678,c1cc(cc(c1)Cl)NC(=O)N2CCCN(CC2)CCCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
19656,525554,"TCMDC-134968, 625554 (CHEMBL)",92.0,12.0,0.0,5.88065,Cc1cccc(c1)C(=O)Nc2ccnc(c2)N(C)CCCN(C)Cc3cccc(c3)C#N.C(=O)(C(F)(F)F)O
19657,525016,"TCMDC-134471, 625016 (CHEMBL)",100.0,28.0,5.0,6.08279,CN(C)c1ccc(cc1)CN2CCCCC(C2)NC(=O)c3cc(cs3)c4ccccc4F.C(=O)(C(F)(F)F)O
19658,525087,"TCMDC-125620, 625087 (CHEMBL), COMMERCIAL",97.0,83.0,0.0,6.74905,CCCCCCn1c2c(c(=N)c3c1CCC3)CCC2.Br
19659,525088,"TCMDC-132944, 625088 (CHEMBL)",93.0,59.0,0.0,6.30925,COC(=O)c1cccc(c1)CNCc2cccc(c2)c3ccc(s3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O
19660,525126,"TCMDC-124274, 625126 (CHEMBL), COMMERCIAL",94.0,0.0,5.0,6.07457,COc1ccc(cc1OC)c2csc(n2)NC(=O)CCC(=O)O
19661,541766,"TCMDC-131433, 641766 (CHEMBL)",99.0,73.0,5.0,6.12431,CC(Cc1ccc(cc1)/C=C/C(=O)OC)NCC(c2cccc(c2)Cl)O
19662,525206,"TCMDC-140551, 625206 (CHEMBL)",100.0,92.0,0.0,6.09769,CC(C)CNCc1ccc(cc1)c2cccc(c2)CN(C3CCN(CC3)Cc4ccccc4)C(=O)CCC5CCCC5.C(=O)(C(F)(F)F)O
19663,525243,"TCMDC-137046, 625243 (CHEMBL)",89.0,63.0,0.0,5.92393,CCN(CCCN1CCCCC1)c2nccc(n2)Nc3ccc(cc3)Cl
19665,541044,"TCMDC-125297, 641044 (CHEMBL), COMMERCIAL",98.0,80.0,6.0,6.10559,Cc1cc(nc2c1ccc(c2)O)NCc3ccccc3
19666,525331,"TCMDC-140374, 625331 (CHEMBL)",100.0,96.0,0.0,6.17397,CNS(=O)(=O)c1ccc2c(c1)nc(n2C)C3CCN(CC3)CC4CCC(CC4)NC(=O)/C=C/c5ccc(c(c5)Cl)Cl
19667,525360,"TCMDC-133318, 625360 (CHEMBL)",87.0,28.0,2.0,6.0346,CCCCCCCOc1ccc(cc1)NC(=O)Nc2ccc(cc2)Cn3c(=O)c(c(cn3)N4CCCNCC4)Cl.C(=O)(C(F)(F)F)O
19668,525403,"TCMDC-135179, 625403 (CHEMBL)",95.0,81.0,6.0,6.05307,CC(C)C[C@H]1c2c(c3cc(ccc3[nH]2)Cl)CCN1C(=O)CCc4ccccc4
19669,525406,"TCMDC-125426, 625406 (CHEMBL), COMMERCIAL",93.0,95.0,3.0,6.4016,CCn1c(=O)c2ccccc2nc1SCC(=O)Nc3cc(ccc3Cl)C(F)(F)F
19670,525448,"TCMDC-125026, 625448 (CHEMBL), COMMERCIAL",100.0,100.0,4.0,5.98206,CC(C(=O)Nc1ccc2c(c1)OCO2)Sc3nc4c(ccs4)c(=O)n3C
19671,525490,"TCMDC-136954, 625490 (CHEMBL)",94.0,95.0,0.0,6.10273,c1ccc2c(c1)[nH]c(n2)c3ccc(s3)c4ccc(cc4)NC(=O)c5ccncc5
19672,525524,"TCMDC-136310, 625524 (CHEMBL)",100.0,30.0,0.0,6.14476,c1ccc(cc1)c2[nH]c3ccc(c(c3n2)CN4CCC(CC4)N5CCCC5)F.C(=O)O
19673,525529,"TCMDC-134159, 625529 (CHEMBL)",98.0,42.0,0.0,5.80736,c1cc(cc(c1)c2ccnc3c2cc(cc3)c4cccc(c4)S(=O)(=O)N)CS(=O)(=O)N
19674,541881,"TCMDC-132405, 641881 (CHEMBL)",100.0,97.0,0.0,6.92502,CC(=O)Nc1ccc(cn1)C(=O)Nc2cccc(c2)c3cc(sc3)c4[nH]c5ccccc5n4
19675,524982,"TCMDC-124052, 624982 (CHEMBL), COMMERCIAL",95.0,0.0,2.0,6.16879,c1ccc(cc1)n2c(=N)c3c(c(=O)[nH]c(n3)c4c(cccc4Cl)F)[nH]c2=O
19676,525691,"TCMDC-136497, 625691 (CHEMBL)",100.0,58.0,0.0,6.12225,COc1cc2c(cc1OC)nc(nc2NCc3ccc(=O)[nH]c3)N4CCC(CC4)c5ccccc5
19677,525767,"TCMDC-138221, 625767 (CHEMBL)",100.0,100.0,1.0,6.65557,COc1ccc(cc1OC)N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F
19678,525768,"TCMDC-138783, 625768 (CHEMBL)",100.0,91.0,1.0,6.58072,c1ccc(cc1)c2cc(c(nc2)N)c3[nH]c4cc(c(cc4n3)Cl)F.Cl
19679,525771,"TCMDC-124970, 625771 (CHEMBL), COMMERCIAL",97.0,36.0,2.0,5.96018,Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)C(C)C)N3CCCC3
19680,524399,"TCMDC-142104, 624399 (CHEMBL)",100.0,61.0,3.0,6.05991,c1ccc(c(c1)C=NNc2ccnc3c2cc(cc3)C(F)(F)F)F
19681,525851,"TCMDC-135100, 625851 (CHEMBL)",88.0,9.0,0.0,5.93736,Cc1ccc(cn1)Oc2c(cnn(c2=O)C)c3ccccc3CN4CCCC4CN(C)C.C(=O)(C(F)(F)F)O
19682,541686,"TCMDC-136839, 641686 (CHEMBL)",97.0,32.0,0.0,6.15035,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)c5cccnc5Cl
